drug_dose,bacteria_strain,bluelight_bluelight,bluelight_poststim,bluelight_prestim,camera_serial,cave_humidity_percent,cave_temp_oC,cave_time,comments,date_bleached_yyyymmdd,date_plates_poured_yyyymmdd,date_refed_yyyymmdd,date_yyyymmdd,days_in_diapause,destination_slot,destination_well,drug_code,drug_type,end_column,end_row,end_well,featuresN_filename,file_id_bluelight,file_id_poststim,file_id_prestim,imaging_plate_column,imaging_plate_drug_concentration,imaging_plate_drug_concentration_units,imaging_plate_id,imaging_plate_row,imaging_run_number,imgstore_name_bluelight,imgstore_name_poststim,imgstore_name_prestim,instrument_name,is_bad_well_day,is_bad_well_from_gui,is_bad_well_robot,is_good_well,library_plate_number,media_type,middle_wormsorter_time,n_skeletons_bluelight,n_skeletons_poststim,n_skeletons_prestim,number_worms_per_well,recording_time,robot_run_number,robot_runlog_filename,robot_runlog_id,shuffled_plate_id,source_plate_column,source_plate_id_day,source_plate_id_robot,source_plate_name,source_plate_number,source_robotslot,source_well,start_column,start_row,start_well,volume,well_name,worm_strain,wormsorter_end_time,wormsorter_start_time,MOA_general,MOA_specific,MOA_group
0.0,OP50,bluelight,poststim,prestim,22956833.0,,,14:10,,20200209.0,20200211.0,20200211.0,20200214.0,2.0,2.0,H1,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200214/syngenta_run4_prestim_20200214_144016.22956833/metadata_featuresN.hdf5,5115.0,5145.0,5175.0,1.0,0.0,na,L04_sh02sh03_04,H,4.0,20200214/syngenta_run4_bluelight_20200214_144522.22956833,20200214/syngenta_run4_poststim_20200214_145127.22956833,20200214/syngenta_run4_prestim_20200214_144016.22956833,Hydra03,False,False,False,1.0,4.0,LPNGM,10:40,11938.0,6767.0,4702.0,3.0,14:40,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L04_sh02sh03,12.0,L04_sh02sh03,L04,Syngenta3doses_04,4.0,1.0,D12,1.0,A,A1,15.0,H1,CB4856,10:50,10:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22594559.0,,,18:40,,20200209.0,20200211.0,20200211.0,20200214.0,2.0,2.0,D4,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200214/syngenta_run12_prestim_20200214_184235.22594559/metadata_featuresN.hdf5,4708.0,4738.0,4768.0,4.0,0.0,na,L04_sh02sh03_12,D,12.0,20200214/syngenta_run12_bluelight_20200214_184741.22594559,20200214/syngenta_run12_poststim_20200214_185346.22594559,20200214/syngenta_run12_prestim_20200214_184235.22594559,Hydra05,False,False,False,1.0,4.0,LPNGM,15:10,4868.0,2291.0,7305.0,3.0,19:10,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L04_sh02sh03,12.0,L04_sh02sh03,L04,Syngenta3doses_04,4.0,1.0,D12,1.0,A,A1,15.0,D4,CX11314,15:20,15:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22594547.0,,,18:40,,20200209.0,20200211.0,20200211.0,20200214.0,2.0,2.0,H1,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200214/syngenta_run12_prestim_20200214_184235.22594547/metadata_featuresN.hdf5,4705.0,4735.0,4765.0,1.0,0.0,na,L04_sh02sh03_12,H,12.0,20200214/syngenta_run12_bluelight_20200214_184741.22594547,20200214/syngenta_run12_poststim_20200214_185346.22594547,20200214/syngenta_run12_prestim_20200214_184235.22594547,Hydra05,False,False,False,1.0,4.0,LPNGM,15:10,3331.0,3298.0,3563.0,3.0,19:10,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L04_sh02sh03,12.0,L04_sh02sh03,L04,Syngenta3doses_04,4.0,1.0,D12,1.0,A,A1,15.0,H1,CX11314,15:20,15:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956818.0,,,13:40,,20200209.0,20200211.0,20200211.0,20200214.0,2.0,2.0,D1,NoCompound,NoCompound,12.0,D,D12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200214/syngenta_run3_prestim_20200214_140858.22956818/metadata_featuresN.hdf5,5019.0,5049.0,5079.0,1.0,0.0,na,L04_sh03sh01_03,D,3.0,20200214/syngenta_run3_bluelight_20200214_141404.22956818,20200214/syngenta_run3_poststim_20200214_142009.22956818,20200214/syngenta_run3_prestim_20200214_140858.22956818,Hydra01,False,False,False,1.0,4.0,LPNGM,10:10,8302.0,6163.0,9335.0,3.0,14:10,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L04_sh03sh01,12.0,L04_sh03sh01,L04,Syngenta3doses_04,4.0,1.0,D12,1.0,A,A1,15.0,D1,LKC34,10:20,10:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956832.0,,,13:40,,20200209.0,20200211.0,20200211.0,20200214.0,2.0,2.0,H12,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200214/syngenta_run3_prestim_20200214_140858.22956832/metadata_featuresN.hdf5,5020.0,5050.0,5080.0,12.0,0.0,na,L04_sh03sh01_03,H,3.0,20200214/syngenta_run3_bluelight_20200214_141404.22956832,20200214/syngenta_run3_poststim_20200214_142009.22956832,20200214/syngenta_run3_prestim_20200214_140858.22956832,Hydra01,False,False,False,1.0,4.0,LPNGM,10:10,7675.0,7429.0,7468.0,3.0,14:10,1.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle1_runlog_clean.csv,1.0,L04_sh03sh01,12.0,L04_sh03sh01,L04,Syngenta3doses_04,4.0,1.0,D12,1.0,E,E1,15.0,H12,CB4856,10:20,10:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956839.0,,,15:40,,20200209.0,20200211.0,20200211.0,20200214.0,2.0,2.0,D1,NoCompound,NoCompound,12.0,D,D12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200214/syngenta_run7_prestim_20200214_160835.22956839/metadata_featuresN.hdf5,5374.0,5404.0,5434.0,1.0,0.0,na,L04_sh03sh01_07,D,7.0,20200214/syngenta_run7_bluelight_20200214_161341.22956839,20200214/syngenta_run7_poststim_20200214_161946.22956839,20200214/syngenta_run7_prestim_20200214_160835.22956839,Hydra02,False,False,False,1.0,4.0,LPNGM,12:10,2472.0,3156.0,4240.0,3.0,16:10,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L04_sh03sh01,12.0,L04_sh03sh01,L04,Syngenta3doses_04,4.0,1.0,D12,1.0,A,A1,15.0,D1,JU258,12:20,12:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956840.0,,,17:40,,20200209.0,20200211.0,20200211.0,20200214.0,2.0,2.0,H12,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200214/syngenta_run11_prestim_20200214_181037.22956840/metadata_featuresN.hdf5,4612.0,4642.0,4672.0,12.0,0.0,na,L04_sh03sh01_11,H,11.0,20200214/syngenta_run11_bluelight_20200214_181543.22956840,20200214/syngenta_run11_poststim_20200214_182148.22956840,20200214/syngenta_run11_prestim_20200214_181037.22956840,Hydra03,False,False,False,1.0,4.0,LPNGM,14:10,9002.0,5990.0,13679.0,3.0,18:10,1.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle1_runlog_clean.csv,1.0,L04_sh03sh01,12.0,L04_sh03sh01,L04,Syngenta3doses_04,4.0,1.0,D12,1.0,E,E1,15.0,H12,CX11314,14:20,14:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956805.0,,,13:40,,20200213.0,20200211.0,20200215.0,20200218.0,2.0,11.0,H6,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run1_prestim_20200218_141028.22956805/metadata_featuresN.hdf5,12.0,42.0,72.0,6.0,0.0,na,L01_sh01_01,H,1.0,20200218/syngenta_run1_bluelight_20200218_141534.22956805,20200218/syngenta_run1_poststim_20200218_142139.22956805,20200218/syngenta_run1_prestim_20200218_141028.22956805,Hydra01,False,False,False,1.0,1.0,LPNGM,10:10,4189.0,6012.0,5261.0,3.0,14:10,1.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle1_runlog_clean.csv,1.0,L01_sh01,12.0,L01_sh01,L01,Syngenta3doses_01,1.0,10.0,H12,1.0,A,A1,15.0,H6,EG4725,10:20,10:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956829.0,,,14:40,,20200213.0,20200211.0,20200215.0,20200218.0,2.0,11.0,H6,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run3_prestim_20200218_151042.22956829/metadata_featuresN.hdf5,188.0,218.0,248.0,6.0,0.0,na,L01_sh01_03,H,3.0,20200218/syngenta_run3_bluelight_20200218_151548.22956829,20200218/syngenta_run3_poststim_20200218_152153.22956829,20200218/syngenta_run3_prestim_20200218_151042.22956829,Hydra02,False,False,False,1.0,1.0,LPNGM,11:10,6415.0,3336.0,3734.0,3.0,15:10,1.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle1_runlog_clean.csv,1.0,L01_sh01,12.0,L01_sh01,L01,Syngenta3doses_01,1.0,10.0,H12,1.0,A,A1,15.0,H6,JU258,11:20,11:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956832.0,,,16:30,,20200213.0,20200211.0,20200215.0,20200218.0,2.0,11.0,H12,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run6_prestim_20200218_170924.22956832/metadata_featuresN.hdf5,431.0,461.0,491.0,12.0,0.0,na,L01_sh02_06,H,6.0,20200218/syngenta_run6_bluelight_20200218_171430.22956832,20200218/syngenta_run6_poststim_20200218_172035.22956832,20200218/syngenta_run6_prestim_20200218_170924.22956832,Hydra01,False,False,False,1.0,1.0,LPNGM,13:00,9770.0,6405.0,6238.0,3.0,17:00,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L01_sh02,12.0,L01_sh02,L01,Syngenta3doses_01,1.0,10.0,H12,1.0,A,A1,15.0,H12,MY23,13:10,12:50,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956827.0,,,15:10,,20200213.0,20200211.0,20200215.0,20200218.0,2.0,11.0,H7,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run4_prestim_20200218_154001.22956827/metadata_featuresN.hdf5,291.0,315.0,339.0,7.0,0.0,na,L01_sh03_04,H,4.0,20200218/syngenta_run4_bluelight_20200218_154507.22956827,20200218/syngenta_run4_poststim_20200218_155112.22956827,20200218/syngenta_run4_prestim_20200218_154001.22956827,Hydra03,False,False,False,1.0,1.0,LPNGM,11:40,10419.0,4174.0,4372.0,3.0,15:40,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L01_sh03,12.0,L01_sh03,L01,Syngenta3doses_01,1.0,10.0,H12,1.0,A,A1,15.0,H7,JU258,11:50,11:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956811.0,,,16:30,,20200213.0,20200211.0,20200215.0,20200218.0,2.0,11.0,H7,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run6_prestim_20200218_170808.22956811/metadata_featuresN.hdf5,415.0,445.0,475.0,7.0,0.0,na,L01_sh03_06,H,6.0,20200218/syngenta_run6_bluelight_20200218_171314.22956811,20200218/syngenta_run6_poststim_20200218_171919.22956811,20200218/syngenta_run6_prestim_20200218_170808.22956811,Hydra04,False,False,False,1.0,1.0,LPNGM,13:00,5816.0,7045.0,10375.0,3.0,17:00,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L01_sh03,12.0,L01_sh03,L01,Syngenta3doses_01,1.0,10.0,H12,1.0,A,A1,15.0,H7,MY23,13:10,12:50,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956806.0,,,13:40,,20200213.0,20200211.0,20200215.0,20200218.0,2.0,8.0,H12,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run1_prestim_20200218_141004.22956806/metadata_featuresN.hdf5,6.0,36.0,66.0,12.0,0.0,na,L02_sh01_01,H,1.0,20200218/syngenta_run1_bluelight_20200218_141510.22956806,20200218/syngenta_run1_poststim_20200218_142115.22956806,20200218/syngenta_run1_prestim_20200218_141004.22956806,Hydra02,False,False,False,1.0,2.0,LPNGM,10:10,8387.0,7246.0,9617.0,3.0,14:10,1.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle1_runlog_clean.csv,1.0,L02_sh01,10.0,L02_sh01,L02,Syngenta3doses_02,2.0,7.0,H10,1.0,A,A1,15.0,H12,EG4725,10:20,10:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956806.0,,,16:00,diverter was leaking so some wells flooded,20200213.0,20200211.0,20200215.0,20200218.0,2.0,8.0,H12,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run5_prestim_20200218_162721.22956806/metadata_featuresN.hdf5,348.0,372.0,396.0,12.0,0.0,na,L02_sh01_05,H,5.0,20200218/syngenta_run5_bluelight_20200218_163227.22956806,20200218/syngenta_run5_poststim_20200218_163832.22956806,20200218/syngenta_run5_prestim_20200218_162721.22956806,Hydra02,False,False,False,1.0,2.0,LPNGM,12:30,11709.0,7756.0,7566.0,3.0,16:30,1.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle1_runlog_clean.csv,1.0,L02_sh01,10.0,L02_sh01,L02,Syngenta3doses_02,2.0,7.0,H10,1.0,A,A1,15.0,H12,MY23,12:40,12:20,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956832.0,,,14:10,,20200213.0,20200211.0,20200215.0,20200218.0,2.0,8.0,H10,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run2_prestim_20200218_144016.22956832/metadata_featuresN.hdf5,107.0,137.0,167.0,10.0,0.0,na,L02_sh02_02,H,2.0,20200218/syngenta_run2_bluelight_20200218_144522.22956832,20200218/syngenta_run2_poststim_20200218_145127.22956832,20200218/syngenta_run2_prestim_20200218_144016.22956832,Hydra01,False,False,False,1.0,2.0,LPNGM,10:40,4032.0,3808.0,7502.0,3.0,14:40,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L02_sh02,10.0,L02_sh02,L02,Syngenta3doses_02,2.0,7.0,H10,1.0,A,A1,15.0,H10,EG4725,10:50,10:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956832.0,,,15:10,,20200213.0,20200211.0,20200215.0,20200218.0,2.0,8.0,H10,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run4_prestim_20200218_153856.22956832/metadata_featuresN.hdf5,287.0,311.0,335.0,10.0,0.0,na,L02_sh02_04,H,4.0,20200218/syngenta_run4_bluelight_20200218_154402.22956832,20200218/syngenta_run4_poststim_20200218_155007.22956832,20200218/syngenta_run4_prestim_20200218_153856.22956832,Hydra01,False,False,False,1.0,2.0,LPNGM,11:40,5685.0,6900.0,8083.0,3.0,15:40,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L02_sh02,10.0,L02_sh02,L02,Syngenta3doses_02,2.0,7.0,H10,1.0,A,A1,15.0,H10,JU258,11:50,11:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956806.0,,,16:30,,20200213.0,20200211.0,20200215.0,20200218.0,2.0,8.0,H10,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run6_prestim_20200218_170900.22956806/metadata_featuresN.hdf5,420.0,450.0,480.0,10.0,0.0,na,L02_sh02_06,H,6.0,20200218/syngenta_run6_bluelight_20200218_171406.22956806,20200218/syngenta_run6_poststim_20200218_172011.22956806,20200218/syngenta_run6_prestim_20200218_170900.22956806,Hydra02,False,False,False,1.0,2.0,LPNGM,13:00,9522.0,9999.0,6823.0,3.0,17:00,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L02_sh02,10.0,L02_sh02,L02,Syngenta3doses_02,2.0,7.0,H10,1.0,A,A1,15.0,H10,MY23,13:10,12:50,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956811.0,,,15:10,,20200213.0,20200211.0,20200215.0,20200218.0,2.0,8.0,H8,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run4_prestim_20200218_153740.22956811/metadata_featuresN.hdf5,271.0,295.0,319.0,8.0,0.0,na,L02_sh03_04,H,4.0,20200218/syngenta_run4_bluelight_20200218_154246.22956811,20200218/syngenta_run4_poststim_20200218_154851.22956811,20200218/syngenta_run4_prestim_20200218_153740.22956811,Hydra04,False,False,False,1.0,2.0,LPNGM,11:40,9631.0,4666.0,6228.0,3.0,15:40,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L02_sh03,10.0,L02_sh03,L02,Syngenta3doses_02,2.0,7.0,H10,1.0,A,A1,15.0,H8,JU258,11:50,11:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22436248.0,,,16:30,,20200213.0,20200211.0,20200215.0,20200218.0,2.0,8.0,H8,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run6_prestim_20200218_171311.22436248/metadata_featuresN.hdf5,438.0,468.0,498.0,8.0,0.0,na,L02_sh03_06,H,6.0,20200218/syngenta_run6_bluelight_20200218_171817.22436248,20200218/syngenta_run6_poststim_20200218_172422.22436248,20200218/syngenta_run6_prestim_20200218_171311.22436248,Hydra05,False,False,False,1.0,2.0,LPNGM,13:00,14182.0,2782.0,7107.0,3.0,17:00,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L02_sh03,10.0,L02_sh03,L02,Syngenta3doses_02,2.0,7.0,H10,1.0,A,A1,15.0,H8,MY23,13:10,12:50,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956840.0,,,16:00,diverter was leaking so some wells flooded,20200213.0,20200211.0,20200215.0,20200218.0,2.0,5.0,H10,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run5_prestim_20200218_162850.22956840/metadata_featuresN.hdf5,365.0,389.0,413.0,10.0,0.0,na,L03_sh01_05,H,5.0,20200218/syngenta_run5_bluelight_20200218_163356.22956840,20200218/syngenta_run5_poststim_20200218_164001.22956840,20200218/syngenta_run5_prestim_20200218_162850.22956840,Hydra03,False,False,False,1.0,3.0,LPNGM,12:30,11872.0,8685.0,14340.0,3.0,16:30,1.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle1_runlog_clean.csv,1.0,L03_sh01,10.0,L03_sh01,L03,Syngenta3doses_03,3.0,4.0,H10,1.0,A,A1,15.0,H10,MY23,12:40,12:20,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956837.0,,,14:10,,20200213.0,20200211.0,20200215.0,20200218.0,2.0,5.0,H4,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run2_prestim_20200218_143952.22956837/metadata_featuresN.hdf5,100.0,130.0,160.0,4.0,0.0,na,L03_sh02_02,H,2.0,20200218/syngenta_run2_bluelight_20200218_144458.22956837,20200218/syngenta_run2_poststim_20200218_145103.22956837,20200218/syngenta_run2_prestim_20200218_143952.22956837,Hydra02,False,False,False,1.0,3.0,LPNGM,10:40,5647.0,6077.0,4439.0,3.0,14:40,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L03_sh02,10.0,L03_sh02,L03,Syngenta3doses_03,3.0,4.0,H10,1.0,A,A1,15.0,H4,EG4725,10:50,10:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956831.0,,,13:40,,20200213.0,20200211.0,20200215.0,20200218.0,2.0,2.0,D12,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run1_prestim_20200218_140912.22956831/metadata_featuresN.hdf5,4.0,34.0,64.0,12.0,0.0,na,L04_sh01sh02_01,D,1.0,20200218/syngenta_run1_bluelight_20200218_141418.22956831,20200218/syngenta_run1_poststim_20200218_142023.22956831,20200218/syngenta_run1_prestim_20200218_140912.22956831,Hydra04,False,False,False,1.0,4.0,LPNGM,10:10,8240.0,3370.0,3477.0,3.0,14:10,1.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle1_runlog_clean.csv,1.0,L04_sh01sh02,12.0,L04_sh01sh02,L04,Syngenta3doses_04,4.0,1.0,D12,1.0,A,A1,15.0,D12,EG4725,10:20,10:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956834.0,,,13:40,,20200213.0,20200211.0,20200215.0,20200218.0,2.0,2.0,H4,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run1_prestim_20200218_140912.22956834/metadata_featuresN.hdf5,5.0,35.0,65.0,4.0,0.0,na,L04_sh01sh02_01,H,1.0,20200218/syngenta_run1_bluelight_20200218_141418.22956834,20200218/syngenta_run1_poststim_20200218_142023.22956834,20200218/syngenta_run1_prestim_20200218_140912.22956834,Hydra04,False,False,False,1.0,4.0,LPNGM,10:10,3218.0,3165.0,3952.0,3.0,14:10,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L04_sh01sh02,12.0,L04_sh01sh02,L04,Syngenta3doses_04,4.0,1.0,D12,1.0,A,A1,15.0,H4,EG4725,10:20,10:00,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956831.0,,,16:00,,20200213.0,20200211.0,20200215.0,20200218.0,2.0,2.0,D12,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run5_prestim_20200218_162629.22956831/metadata_featuresN.hdf5,346.0,370.0,394.0,12.0,0.0,na,L04_sh01sh02_05,D,5.0,20200218/syngenta_run5_bluelight_20200218_163135.22956831,20200218/syngenta_run5_poststim_20200218_163740.22956831,20200218/syngenta_run5_prestim_20200218_162629.22956831,Hydra04,False,False,False,1.0,4.0,LPNGM,12:30,7811.0,8758.0,10258.0,3.0,16:30,1.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle1_runlog_clean.csv,1.0,L04_sh01sh02,12.0,L04_sh01sh02,L04,Syngenta3doses_04,4.0,1.0,D12,1.0,A,A1,15.0,D12,MY23,12:40,12:20,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956839.0,,,15:10,,20200213.0,20200211.0,20200215.0,20200218.0,2.0,2.0,D4,NoCompound,NoCompound,12.0,H,H12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run4_prestim_20200218_153832.22956839/metadata_featuresN.hdf5,281.0,305.0,329.0,4.0,0.0,na,L04_sh02sh03_04,D,4.0,20200218/syngenta_run4_bluelight_20200218_154338.22956839,20200218/syngenta_run4_poststim_20200218_154943.22956839,20200218/syngenta_run4_prestim_20200218_153832.22956839,Hydra02,False,False,False,1.0,4.0,LPNGM,11:40,2234.0,2252.0,7083.0,3.0,15:40,2.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle2_runlog_clean.csv,1.0,L04_sh02sh03,12.0,L04_sh02sh03,L04,Syngenta3doses_04,4.0,1.0,D12,1.0,A,A1,15.0,D4,JU258,11:50,11:30,NoCompound,,-1
0.0,OP50,bluelight,poststim,prestim,22956818.0,,,14:40,,20200213.0,20200211.0,20200215.0,20200218.0,2.0,2.0,D1,NoCompound,NoCompound,12.0,D,D12,/mnt/storage/home/em812/tierpsy_syngenta/Results/20200218/syngenta_run3_prestim_20200218_151106.22956818/metadata_featuresN.hdf5,196.0,226.0,256.0,1.0,0.0,na,L04_sh03sh01_03,D,3.0,20200218/syngenta_run3_bluelight_20200218_151612.22956818,20200218/syngenta_run3_poststim_20200218_152217.22956818,20200218/syngenta_run3_prestim_20200218_151106.22956818,Hydra01,False,False,False,1.0,4.0,LPNGM,11:10,4895.0,9561.0,7131.0,3.0,15:10,3.0,/Users/ibarlow/OneDrive - Imperial College London/Documents/SyngentaScreens_WFH/SyngentaStrainScreen/AuxiliaryFiles/robot_logs/20200124_shuffle3_runlog_clean.csv,1.0,L04_sh03sh01,12.0,L04_sh03sh01,L04,Syngenta3doses_04,4.0,1.0,D12,1.0,A,A1,15.0,D1,EG4725,11:20,11:00,NoCompound,,-1
